task,regime,split,seed,episode,force_burden,memory_challenge,contact_change,force_limit_margin,true_force_risk,observation_delay,sensor_dropout,oracle_success_estimate
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,7,3,0.770962,0.711650,0.490912,0.454522,0.441719,0.051116,0.057150,0.833523
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,7,4,0.757174,0.722663,0.492336,0.422467,0.469673,0.072584,0.047832,0.834626
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,7,5,0.784467,0.692826,0.474127,0.425855,0.443222,0.053317,0.067459,0.832443
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,8,0,0.739114,0.689267,0.462501,0.435116,0.407809,0.060322,0.080222,0.836071
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,8,1,0.772320,0.765183,0.504374,0.394314,0.471575,0.061117,0.060483,0.833414
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,8,2,0.758386,0.663426,0.513965,0.398941,0.399396,0.077850,0.064642,0.834529
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,8,3,0.810800,0.681810,0.475032,0.471889,0.442056,0.056937,0.064630,0.830336
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,8,4,0.757469,0.724510,0.507193,0.416674,0.414019,0.071676,0.052153,0.834602
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,8,5,0.742022,0.722663,0.493963,0.425492,0.431321,0.067616,0.032161,0.835838
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,9,0,0.759489,0.707480,0.473569,0.403554,0.429451,0.065175,0.060344,0.834441
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,9,1,0.775334,0.699905,0.498277,0.455392,0.421060,0.056654,0.072688,0.833173
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,9,2,0.772035,0.723048,0.530199,0.421527,0.447855,0.046574,0.031108,0.833437
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,9,3,0.744002,0.706580,0.449905,0.401322,0.424307,0.041984,0.042996,0.835680
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,9,4,0.773061,0.713158,0.474375,0.415258,0.466610,0.053761,0.059015,0.833355
cap_twisting_with_slip,force_sensor_dropout,embodiment_force_limit_shift,9,5,0.776944,0.709578,0.513053,0.408174,0.419245,0.067831,0.037069,0.833044
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,0,0,0.754785,0.878706,0.512469,0.519694,0.517457,0.649476,0.080364,0.831617
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,0,1,0.739434,0.857937,0.504501,0.502226,0.535348,0.621149,0.101038,0.832845
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,0,2,0.750366,0.837486,0.531855,0.507112,0.558084,0.632318,0.120283,0.831971
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,0,3,0.829146,0.837951,0.483416,0.498918,0.558647,0.654693,0.101986,0.825668
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,0,4,0.770814,0.853581,0.477833,0.481165,0.527653,0.644107,0.111924,0.830335
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,0,5,0.790744,0.796278,0.544483,0.507782,0.552634,0.629901,0.086995,0.828740
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,1,0,0.823006,0.813106,0.494468,0.520807,0.489349,0.616402,0.099130,0.826160
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,1,1,0.728616,0.809137,0.494265,0.512060,0.472922,0.654074,0.106452,0.833711
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,1,2,0.797599,0.854503,0.448913,0.491693,0.545518,0.640072,0.127870,0.828192
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,1,3,0.782500,0.829094,0.479118,0.525928,0.535565,0.642972,0.089106,0.829400
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,1,4,0.770570,0.849486,0.513615,0.515672,0.540569,0.652407,0.087745,0.830354
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,1,5,0.799979,0.815230,0.458869,0.507643,0.541624,0.646280,0.115183,0.828002
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,2,0,0.784954,0.818412,0.485311,0.490357,0.492155,0.639569,0.105598,0.829204
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,2,1,0.768761,0.820465,0.519500,0.517130,0.527571,0.643392,0.087606,0.830499
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,2,2,0.758034,0.844660,0.510566,0.489730,0.516125,0.628970,0.095382,0.831357
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,2,3,0.793045,0.868276,0.506013,0.482579,0.517457,0.610645,0.110663,0.828556
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,2,4,0.740280,0.837123,0.489484,0.513591,0.504439,0.635337,0.106010,0.832778
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,2,5,0.767671,0.834535,0.523224,0.493862,0.528892,0.637393,0.108888,0.830586
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,3,0,0.763652,0.833697,0.485420,0.549455,0.509437,0.665106,0.087639,0.830908
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,3,1,0.768728,0.862468,0.527719,0.499631,0.566419,0.639152,0.109747,0.830502
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,3,2,0.741684,0.839968,0.542099,0.500755,0.521174,0.644125,0.079296,0.832665
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,3,3,0.760989,0.832822,0.487704,0.509204,0.476061,0.662823,0.082137,0.831121
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,3,4,0.771495,0.826981,0.445263,0.525331,0.527829,0.647816,0.084772,0.830280
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,3,5,0.767529,0.864326,0.461942,0.517857,0.536919,0.636755,0.088627,0.830598
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,4,0,0.762997,0.856532,0.512164,0.479846,0.539204,0.629868,0.087878,0.830960
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,4,1,0.794551,0.817249,0.502554,0.529406,0.505095,0.640267,0.107479,0.828436
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,4,2,0.784751,0.829331,0.477856,0.500049,0.510313,0.638038,0.102677,0.829220
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,4,3,0.796824,0.829005,0.480526,0.463889,0.494525,0.652333,0.112469,0.828254
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,4,4,0.790646,0.849847,0.446511,0.494284,0.539973,0.643114,0.087023,0.828748
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,4,5,0.731763,0.802370,0.481904,0.474015,0.492775,0.632863,0.088152,0.833459
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,5,0,0.750400,0.872292,0.509687,0.493237,0.541483,0.651338,0.088569,0.831968
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,5,1,0.735005,0.833064,0.484078,0.492283,0.520244,0.641190,0.074881,0.833200
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,5,2,0.781148,0.834073,0.510184,0.508476,0.511582,0.633980,0.088954,0.829508
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,5,3,0.714690,0.892422,0.532621,0.497835,0.470957,0.637836,0.103297,0.834825
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,5,4,0.767329,0.868342,0.490115,0.475085,0.534014,0.653991,0.105586,0.830614
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,5,5,0.749806,0.839804,0.456052,0.484575,0.487711,0.640752,0.097268,0.832016
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,6,0,0.755097,0.836925,0.470531,0.484319,0.489182,0.631198,0.106715,0.831592
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,6,1,0.758165,0.859881,0.495215,0.521371,0.500765,0.632891,0.107862,0.831347
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,6,2,0.770765,0.855660,0.489735,0.476738,0.531797,0.641221,0.093961,0.830339
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,6,3,0.802555,0.844315,0.494118,0.501063,0.498197,0.621986,0.103239,0.827796
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,6,4,0.740134,0.854113,0.480528,0.493437,0.534199,0.637852,0.067678,0.832789
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,6,5,0.791392,0.876738,0.489741,0.481237,0.571973,0.636442,0.106104,0.828689
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,7,0,0.768724,0.847003,0.491896,0.514306,0.533099,0.624090,0.080410,0.830502
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,7,1,0.759047,0.828040,0.510856,0.479127,0.496141,0.642383,0.114427,0.831276
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,7,2,0.811541,0.835973,0.528747,0.474863,0.530350,0.632779,0.062682,0.827077
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,7,3,0.724116,0.893405,0.508959,0.510980,0.529764,0.629937,0.100214,0.834071
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,7,4,0.732603,0.790999,0.477317,0.493486,0.500521,0.638562,0.100938,0.833392
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,7,5,0.765050,0.867482,0.517658,0.521231,0.525758,0.642480,0.098584,0.830796
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,8,0,0.751736,0.814607,0.462575,0.495395,0.548988,0.631521,0.104877,0.831861
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,8,1,0.767398,0.832334,0.472961,0.529517,0.543943,0.648212,0.086953,0.830608
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,8,2,0.727576,0.882326,0.512394,0.513227,0.526647,0.640591,0.081904,0.833794
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,8,3,0.769840,0.808274,0.501529,0.467174,0.525954,0.647296,0.076070,0.830413
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,8,4,0.747164,0.813103,0.469719,0.489276,0.500804,0.633707,0.099425,0.832227
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,8,5,0.734286,0.836100,0.500836,0.494652,0.490353,0.630237,0.095502,0.833257
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,9,0,0.795392,0.828707,0.458906,0.478610,0.509427,0.647968,0.080180,0.828369
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,9,1,0.764956,0.833763,0.508413,0.509117,0.497460,0.640953,0.127682,0.830804
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,9,2,0.732250,0.852265,0.519197,0.490137,0.511472,0.642759,0.085055,0.833420
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,9,3,0.751312,0.859418,0.450440,0.516850,0.572303,0.668729,0.100729,0.831895
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,9,4,0.805910,0.827064,0.439304,0.492457,0.548680,0.656441,0.105398,0.827527
cap_twisting_with_slip,force_sensor_dropout,delayed_force_observation,9,5,0.783930,0.822690,0.469446,0.508180,0.493796,0.624274,0.098586,0.829286
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,0,0,0.674876,0.781691,0.555506,0.470248,0.471356,0.205711,0.332576,0.834010
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,0,1,0.707583,0.766721,0.621033,0.454637,0.448212,0.189207,0.327182,0.831393
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,0,2,0.742832,0.758802,0.586847,0.488708,0.496671,0.206197,0.303692,0.828573
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,0,3,0.753080,0.799425,0.538360,0.484102,0.487366,0.217650,0.316289,0.827754
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,0,4,0.716507,0.785374,0.504434,0.459582,0.480256,0.216268,0.349990,0.830679
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,0,5,0.702333,0.763252,0.542382,0.493488,0.470560,0.207474,0.366616,0.831813
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,1,0,0.731853,0.779047,0.512782,0.468580,0.473401,0.216781,0.348345,0.829452
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,1,1,0.773523,0.773715,0.564440,0.472384,0.509434,0.197288,0.349009,0.826118
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,1,2,0.723819,0.792096,0.549689,0.472067,0.503773,0.229382,0.330402,0.830094
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,1,3,0.721953,0.804569,0.585919,0.480209,0.514074,0.206787,0.347485,0.830244
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,1,4,0.733835,0.782485,0.539879,0.464190,0.505332,0.203779,0.336294,0.829293
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,1,5,0.728995,0.766736,0.572787,0.478050,0.532302,0.202392,0.306166,0.829680
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,2,0,0.755006,0.787092,0.535845,0.465640,0.520535,0.229951,0.316342,0.827600
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,2,1,0.732974,0.822066,0.533111,0.521957,0.478176,0.187039,0.345720,0.829362
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,2,2,0.724958,0.794660,0.543920,0.462400,0.503973,0.212656,0.355094,0.830003
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,2,3,0.752539,0.774309,0.567329,0.438435,0.558638,0.205490,0.340050,0.827797
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,2,4,0.712482,0.785837,0.530219,0.478862,0.466068,0.210469,0.353112,0.831001
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,2,5,0.739691,0.789898,0.542444,0.472416,0.509595,0.214697,0.357675,0.828825
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,3,0,0.741998,0.785572,0.553054,0.524317,0.490036,0.202113,0.347702,0.828640
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,3,1,0.763295,0.792046,0.520449,0.483236,0.462057,0.198732,0.349863,0.826936
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,3,2,0.758808,0.799663,0.581778,0.492313,0.510442,0.203855,0.318473,0.827295
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,3,3,0.747594,0.828424,0.586346,0.494346,0.461419,0.230536,0.320273,0.828192
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,3,4,0.763069,0.821710,0.561898,0.447225,0.518996,0.198997,0.314677,0.826954
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,3,5,0.728006,0.766437,0.493049,0.500319,0.483482,0.217226,0.350755,0.829760
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,4,0,0.757430,0.763474,0.516977,0.459614,0.471594,0.187213,0.312179,0.827406
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,4,1,0.733909,0.816603,0.514573,0.487552,0.477760,0.187701,0.357158,0.829287
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,4,2,0.786404,0.751684,0.530380,0.507437,0.480901,0.220645,0.349986,0.825088
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,4,3,0.709477,0.736035,0.545949,0.441590,0.451173,0.203507,0.324009,0.831242
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,4,4,0.704471,0.795884,0.522187,0.449586,0.492955,0.220544,0.329342,0.831642
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,4,5,0.786966,0.745360,0.516578,0.512742,0.473999,0.224642,0.350561,0.825043
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,5,0,0.745341,0.802985,0.525682,0.468522,0.517851,0.215284,0.304479,0.828373
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,5,1,0.780104,0.815037,0.537033,0.463119,0.546696,0.220639,0.320485,0.825592
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,5,2,0.747101,0.718532,0.501306,0.501706,0.465954,0.195084,0.322016,0.828232
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,5,3,0.742116,0.797303,0.557384,0.490534,0.483015,0.223878,0.330218,0.828631
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,5,4,0.733941,0.809863,0.496397,0.523251,0.477154,0.216233,0.358603,0.829285
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,5,5,0.724435,0.789108,0.506636,0.475486,0.458670,0.194724,0.382272,0.830045
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,6,0,0.750816,0.781603,0.501705,0.449579,0.472958,0.200125,0.346772,0.827935
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,6,1,0.738679,0.774076,0.558268,0.505996,0.497332,0.200887,0.340807,0.828906
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,6,2,0.794153,0.816138,0.545126,0.527139,0.477598,0.195312,0.355435,0.824468
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,6,3,0.715372,0.796603,0.522899,0.499295,0.460278,0.220363,0.311747,0.830770
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,6,4,0.685393,0.782606,0.535357,0.456655,0.510509,0.233739,0.316815,0.833169
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,6,5,0.773435,0.810306,0.577546,0.480989,0.512716,0.206742,0.346539,0.826125
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,7,0,0.749019,0.778141,0.556073,0.499746,0.463985,0.216100,0.327459,0.828079
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,7,1,0.714617,0.762820,0.510444,0.469078,0.502618,0.208528,0.341856,0.830831
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,7,2,0.766976,0.827205,0.517073,0.473449,0.518647,0.211363,0.316881,0.826642
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,7,3,0.723738,0.781426,0.513391,0.445592,0.477289,0.195334,0.350935,0.830101
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,7,4,0.753544,0.877071,0.502445,0.509154,0.472686,0.217174,0.342578,0.827716
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,7,5,0.722443,0.800280,0.513882,0.488621,0.441096,0.210779,0.337413,0.830205
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,8,0,0.741702,0.777606,0.560818,0.480596,0.504159,0.196072,0.353577,0.828664
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,8,1,0.695990,0.730725,0.536304,0.500367,0.474071,0.224121,0.305404,0.832321
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,8,2,0.715946,0.785562,0.563184,0.462954,0.458797,0.215450,0.337460,0.830724
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,8,3,0.703766,0.794643,0.531297,0.482538,0.475540,0.216706,0.350000,0.831699
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,8,4,0.739373,0.811659,0.549300,0.485620,0.455874,0.211110,0.352548,0.828850
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,8,5,0.718253,0.746156,0.601039,0.485773,0.496996,0.219032,0.312985,0.830540
cap_twisting_with_slip,force_sensor_dropout,sensor_dropout_contact_shift,9,0,0.798501,0.786585,0.549002,0.471782,0.516065,0.215699,0.356001,0.824120
